country_code,year,q05f,q10f,q50f,q90f,q95f,q05m,q10m,q50m,q90m,q95m,q05t,q10t,q50t,q90t,q95t
496,2028,1831737.21476933,1844701.96018017,1881486.73760775,1910633.61774188,1917399.2535353,1756623.47867222,1769914.18454749,1805824.92101564,1835401.23908811,1843053.56001998,3589275.70514665,3614647.9758326,3687767.14173999,3745554.90637055,3760360.61548102
498,2028,1886520.29934348,1927161.94288802,2026530.17942768,2102692.36481805,2120804.96864868,1706041.58221329,1745067.18401277,1844844.4069622,1922067.34043348,1946750.40238011,3593201.42661777,3670502.73868827,3871056.81458137,4021551.62408744,4069180.19319874
499,2028,273644.572203946,281550.405179778,312351.818065587,330666.730177104,336041.431212804,265259.610032692,273429.737895856,306023.170435933,325752.586399307,331295.989076712,538474.157245717,554731.068126713,618090.495112737,656376.839980673,667133.885812707
504,2028,19755600.1464377,19902301.3315617,20357628.8043891,20824287.5065094,20920424.5952283,19568943.8283287,19721790.8873116,20225440.9510295,20704685.986284,20834396.028744,39335813.1682791,39624369.6466414,40580341.1204308,41531267.4879819,41747637.6316984
508,2028,20325204.4958724,20573050.0604921,21210542.8647506,21742041.9332313,21960752.7585857,19374684.6031699,19613059.5855409,20252623.1044137,20791452.412602,20985029.8214466,39702283.2478478,40188162.1448081,41459335.3517939,42523839.7694102,42938591.6469542
512,2028,1966930.77398346,2056376.68111519,2317491.68939531,2635783.9342369,2780144.73965276,3007989.38580545,3187850.72936769,3724838.10015814,4101821.86349911,4273946.7020873,5007880.97261754,5247157.3952803,6033645.50104009,6753475.43857748,7039369.8727521
516,2028,1487196.14803204,1510188.35800209,1569841.41311229,1620819.40364947,1635336.45993885,1405095.62513383,1428965.78795985,1487084.31788753,1538405.53225764,1554009.97629426,2892356.95319114,2939085.23655937,3056664.56352375,3158545.5751893,3189109.92623397
524,2028,16287073.9454735,16595773.1491834,17294804.5670967,17855680.9995422,18000721.4822775,14180727.0105382,14436224.4126127,15118377.3325039,15691155.1353935,15832918.8200419,30464005.6913271,31057136.9574158,32416476.8653638,33536047.8414057,33834876.4180955
528,2028,8523173.51367882,8615809.7806698,8887783.84457212,9134779.73531719,9204078.54846652,8490940.6988854,8580647.72156295,8865607.99638188,9117627.36312543,9189479.90043503,17010491.36529,17189959.8585288,17749116.2097563,18245908.1044097,18391024.3427287
531,2028,72814.2763227684,74697.6263670304,81893.0636306359,90239.2156101784,93121.7613765946,61436.5579398245,63176.6495811827,70306.8522514448,78530.037497903,81655.3765212135,134391.785082844,137700.358957375,152128.992050317,168768.593125886,174723.863361886
533,2028,59026.824536795,61016.7776411377,70135.7765248921,86094.7578440996,92307.497988391,54121.1168764231,55991.9046909195,65116.9790889423,81173.5843436169,87555.135587275,113212.365470175,117012.070626639,135293.056651563,167263.542554397,180006.412905109
540,2028,148449.980718779,150313.615721768,156477.940129401,163512.30421784,166113.60941676,148153.320313679,150082.546397191,156600.049256957,163674.683248994,166248.694861668,296704.108052275,300449.522503927,313153.664356351,327261.037888528,332336.759333982
548,2028,182739.795118986,183998.907069826,188463.425294679,193096.500511091,194062.439843313,186173.379651441,187792.397687338,192896.589439337,197640.860281422,198607.383742944,369141.54479014,371769.870036267,381342.635332875,390761.940925275,392677.661372962
554,2028,2376092.62692412,2415767.31294689,2604293.96714814,2803909.70525313,2858131.10870758,2306485.53171231,2345770.29842878,2544645.25571989,2750692.722518,2808715.19550049,4683352.67982019,4760725.5884697,5148692.44899728,5553519.74939274,5660550.74308318
558,2028,3548541.8777094,3584737.81672567,3694410.5634039,3793694.22384882,3825840.10042213,3433329.93801782,3471532.46651679,3588154.88940047,3693191.13563386,3724913.61819063,6983759.28260795,7056028.0403105,7281151.59992056,7485690.70706134,7552854.64321767
562,2028,16582484.689232,16717848.9918996,17102185.1278005,17477881.367824,17582810.095059,16832453.164238,16986687.3104512,17380829.9930409,17761522.2077492,17878796.3168381,33422569.541728,33696571.1845736,34481178.8512394,35232899.111482,35470069.9977558
566,2028,125663559.693616,126314903.879053,129061701.470418,131954942.725824,132860623.402435,129388220.576462,130016502.323582,133000209.392282,136115976.542165,137115516.045809,255078912.424316,256377716.115941,262101347.205797,267992952.06148,269931101.5258
578,2028,2801939.56448657,2823470.07372962,2894854.39377757,2965245.13737363,2992649.07996819,2864819.85841196,2886550.54037358,2961325.66446595,3034783.31492262,3064796.69173964,5665298.09934382,5708953.22911295,5855916.98466011,6000058.49811942,6058404.88406835
583,2028,51482.2743391838,53628.3265169938,61017.5132143735,64932.156553151,65748.0528120295,52597.4315372169,54843.6574759183,62650.1106252164,66687.2621861016,67594.6100636458,103957.885405014,108568.912632062,123681.043969196,131642.865366201,133326.231742207
586,2028,123380843.733343,124327854.738904,127758702.664271,131241346.132873,132121674.72677,130718015.058757,131677689.298437,135446344.245249,139216694.149228,140045300.50793,254099063.169434,256066145.030258,263211726.475414,270461767.190245,272081620.828051
591,2028,2329800.08760104,2356881.58889284,2444376.53882536,2521640.85925299,2552546.60943383,2316202.95607355,2346440.80454529,2437399.80735041,2517875.33810258,2547735.35109247,4643088.30764242,4702936.74516476,4882245.73016973,5040251.21464799,5101352.34064335
598,2028,5101889.22389288,5128534.91603386,5242869.92146294,5351775.68848251,5378103.36713286,5316512.2282391,5346435.5251493,5470592.25925002,5594414.71893086,5619695.81927703,10418361.4147664,10478321.2730511,10713390.4515937,10944541.2841282,10994765.6318196
600,2028,3659300.13067921,3713165.50618968,3876546.51715706,4023130.55774044,4070096.2342778,3747346.82781412,3799902.06163622,3972725.1226213,4127821.61055232,4174542.43868557,7404221.68279515,7510457.54762733,7849958.46080184,8150940.0649743,8243885.32625573
604,2028,16921655.3642648,17242200.5861933,17908947.4730844,18389705.0318894,18529144.627657,16620127.491285,16930728.2913092,17612463.0327911,18093442.8077676,18225630.4905348,33557948.6080204,34159310.7799795,35525691.8103638,36472402.320891,36754543.5090517
608,2028,59634738.5530647,60212405.4339971,61594484.1317674,62791680.6845363,63115589.4220593,59609488.8344608,60144386.9299879,61681528.819648,62913945.5434849,63325927.9452749,119225612.725399,120347740.059853,123266892.939322,125745852.546052,126370590.229029
616,2028,17972522.1338257,18246507.4024495,18785747.3316746,19231205.4560221,19349835.9361291,16773978.0945501,17035940.2660682,17606094.9590673,18095948.8827627,18242595.5604015,34772911.2085841,35290573.6659337,36403446.1007049,37306938.3512645,37565003.2693821
620,2028,4991306.68737451,5085433.76940714,5388606.63315249,5628708.8026038,5726072.14796225,4499318.12057322,4591985.28306564,4897577.16478349,5134574.06915066,5228420.75611414,9477971.39198852,9677240.72556704,10287354.6205991,10752365.9556438,10953409.0839065
624,2028,1201123.8104919,1215911.49163821,1248167.01133575,1277583.67030796,1288206.09256772,1162490.49530031,1178290.27411495,1210276.51178844,1241040.23500787,1250996.48302555,2363854.01122944,2394444.10708998,2458895.86112312,2518599.55816812,2538579.30855836
626,2028,692435.218886036,716867.040439979,772586.791532381,808509.430062649,815832.844581462,703807.485347962,729126.838561938,786843.948236115,823446.338311771,831654.70867045,1395898.57634158,1446060.1186517,1559117.02367175,1631995.68880184,1646958.84727178
630,2028,1229653.74110746,1257808.59055054,1388476.39271629,1601061.7118992,1709093.03328849,1077693.60540304,1106683.75651929,1238280.23128633,1454504.04652875,1573204.27585055,2306867.50525696,2364366.23879077,2628637.81909359,3055116.9195923,3282331.71487132
634,2028,800446.326167133,842471.960581966,987313.447989938,1157514.06169063,1213023.25016387,1460494.62431261,1583253.38947087,2039462.27533851,2375905.17584504,2443817.18676143,2285756.46862189,2407320.55534966,3023725.82431878,3528991.29596322,3645344.10980231
638,2028,468639.116083931,476710.789717667,495120.134633429,512053.768730042,516981.646933984,437530.962893144,445091.799864906,464093.332108106,480524.181087214,485567.498265573,906636.521933742,922075.674126646,959371.832376982,992375.770820593,1002935.54129652
642,2028,7965556.26282556,8124591.6477204,8777186.74867693,9232881.64876899,9363740.53904556,7407310.42521358,7583755.02071851,8261911.3980954,8762312.37606254,8858725.46833712,15375924.6069546,15695621.1113375,17040758.8313483,17996363.1648292,18220270.8721877
643,2028,75793390.2045439,76185917.2469357,77585398.3119039,78977664.6852926,79402672.7892974,65699590.0791702,66116003.4580742,67612280.7118755,69083795.2658813,69447400.50528,141575801.55365,142299771.727948,145239570.497133,148023804.748472,148786220.790421
646,2028,7682196.71950039,7908874.54097465,8346389.76550987,8710781.56813513,8846355.42206895,7478054.99823684,7690921.06588733,8136792.38405226,8493617.13868222,8636545.50597839,15169167.9931044,15619391.5753831,16482061.7721628,17192494.4119125,17474083.9481475
662,2028,88130.7377467733,90406.5505513535,96488.9281803065,101137.742478101,102672.258706604,85127.8862761103,87304.2869430823,93341.8647263072,98049.4381173352,99555.5766812512,173260.471478704,177713.528006855,189813.979549264,199210.824196829,202196.508042709
670,2028,52107.1440826562,53687.7581568182,57443.1102293568,60750.9988496586,62122.6366629837,52127.8418348262,53896.7947141496,57805.0721340942,61178.0057641102,62512.8596713778,104182.073021215,107642.394071473,115203.680010581,121933.962254618,124747.341279644
678,2028,112573.420343706,117204.533314668,130409.449422269,138706.355265346,140604.35654089,112061.870128846,116712.586794003,130300.4979058,138666.095480901,140680.162265098,224656.546917223,234098.074060827,260645.678910099,277259.874438588,281239.596546298
682,2028,16155206.8934029,16649348.690726,17876265.3912347,19051407.1867535,19362039.8878833,20458347.4065658,21114028.6050801,22650214.1476282,23905482.5239485,24263586.4461155,36632898.5947652,37772649.4130351,40508412.2658022,42934262.9503713,43622441.5988248
686,2028,10441630.9431717,10556176.1571147,10843199.09755,11110602.4226371,11179711.7243233,10078974.229314,10200315.2676272,10488896.2527789,10767615.5453641,10837036.0545377,20521667.4508169,20753521.616826,21332452.0052339,21879574.0193247,22017924.1057638
688,2028,4008426.28734598,4092347.05027733,4299637.92518502,4457851.0769748,4504385.79006238,3816650.16293226,3909966.81989842,4131425.92398912,4295659.21120719,4341151.63133814,7829310.6035787,8003426.89721534,8431333.53040271,8753946.87713157,8845498.93208405
690,2028,44814.0319721366,46406.3355739136,52085.7239221007,57030.1162987307,59007.3180484105,45739.7696020201,47494.9550563835,53473.907040625,58654.9973585652,60967.0241005203,90556.0248957345,93915.0520469301,105529.54338425,115702.983695245,119938.412982083
694,2028,4644715.27419556,4694244.14065332,4857865.19455542,4991274.31920105,5039188.2593618,4641109.86378642,4691008.13904323,4851380.75423174,4994440.09703397,5040883.38443335,9286264.18140884,9388234.25138201,9707955.19960266,9986769.28639362,10082126.1894855
702,2028,2947875.56198909,3047039.14848376,3327418.37192813,3719395.24361818,3888023.29601288,3179864.23107667,3279814.86289295,3586794.56266197,4009843.8888933,4182342.84577302,6128069.18160978,6327602.86564916,6916559.80540059,7729565.28963689,8072969.87797344
703,2028,2682195.81112137,2708612.56294916,2773379.02892185,2832572.37260852,2852708.95468697,2538950.10376342,2562304.12611498,2631904.83072782,2697479.56874244,2722347.67127265,5224096.84196155,5270996.02360515,5406585.38771035,5529080.84768223,5577084.04462914
704,2028,51098173.6532928,51388214.9647872,52244982.5351514,52910338.7045054,53142286.1221483,50590311.6445905,50991237.472367,51892573.914836,52663404.7432371,52945743.6650662,101755287.700689,102398175.030718,104149630.948099,105556148.329734,106063322.79312
705,2028,961523.908191313,976611.868104779,1015406.92134877,1050507.79448416,1062247.2653948,953492.894865065,968777.090656301,1010633.36373677,1049626.86376398,1061525.48496355,1914612.60802891,1945686.42223692,2026221.53816865,2099897.36999633,2122445.00372592
706,2028,9127141.77671611,9462286.50207773,10401196.2931733,10888816.3391772,11023164.701031,9064717.11300251,9402319.95768051,10333718.3640679,10840600.0513184,10984357.0051696,18199467.9473719,18864108.9475597,20733589.1144561,21726152.1336015,22006941.1358882
710,2028,33088656.0117177,33361683.7210298,34157373.8202883,34847199.9813608,35104948.5607052,31882797.6889284,32162048.8932135,32932770.3591151,33645595.7225534,33907737.6148212,64977133.4742419,65525572.8032082,67094865.7102565,68499876.4584748,69041724.7053236
716,2028,7794242.81741709,8011754.59750992,8522725.62920515,8927501.61522015,9041718.03079471,7264968.53691513,7466082.34017656,7969218.56434523,8365047.48273522,8463177.64135293,15063944.0939416,15464892.2726878,16488119.56281,17293864.9000423,17504634.2775306
724,2028,22491538.2473186,22865294.6890603,24160516.2974245,25091210.040002,25406407.8994045,21631120.4354015,22022533.1182061,23399197.6372085,24376085.2110798,24629659.1858835,44096576.0258422,44888673.7787254,47553825.730252,49447923.0087106,50030315.252188
728,2028,5262485.96510485,5389146.02972132,5991784.99250261,6638136.98510514,6770599.80178541,5275898.58340518,5400106.59675758,6003845.13554377,6665835.99333441,6787078.06452061,10537859.3354164,10791587.607675,11999104.8329428,13315499.221512,13559139.335437
729,2028,24358298.5504447,24984943.3404878,26795680.3459601,27892940.3285019,28181076.7503326,24361735.8232862,25004786.7266326,26840084.4169861,27969480.4607423,28289353.0635865,48744274.9431966,49966300.0284943,53630142.2732855,55845617.4454883,56459112.7326095
732,2028,314778.223783631,320559.175061915,346696.812363317,401322.436970071,427776.104481765,335667.866846269,341734.729086787,369006.483885932,425828.16941548,452788.260447445,650241.353953419,662577.973884085,715685.24556871,827142.144716158,880308.403211241
740,2028,289439.55061335,297579.982627413,318755.218999415,342528.817014003,351423.000625788,287955.740920092,296505.15355855,319113.113098864,343420.15272023,352843.866009748,577245.451884185,593956.708468253,637626.016738158,686124.626412719,703971.929353887
748,2028,594603.704730128,608125.937307461,647164.497264646,675807.191588331,684056.906798081,567325.423960689,580970.980052711,619819.917680501,648372.034656932,655834.082383952,1162261.64138218,1188017.85176241,1267441.75701277,1324090.33250883,1339604.14281407
752,2028,5086892.48464644,5168828.17081096,5367238.62816514,5565760.43346072,5622604.69639752,5132680.28869272,5218964.27644548,5422761.60279401,5626230.95745525,5689825.26757363,10216826.0632734,10385565.3632608,10789965.7954851,11189202.4234865,11310481.2014363
